0,14.5456
1.049,14.5453
2.099,14.5554
3.121,14.5493
4.12,14.5332
5.121,14.5225
6.121,14.5052
7.121,14.4881
8.121,14.4791
9.121,14.4593
10.121,14.4485
11.12,14.428
12.121,14.4101
13.12,14.3924
14.121,14.3825
15.121,14.3671
16.12,14.3521
17.12,14.3352
18.12,14.317
19.121,14.2963
20.121,14.2816
21.121,14.273
22.121,14.2556
23.121,14.2388
24.12,14.2248
25.121,14.2064
26.121,14.1915
27.121,14.1769
28.121,14.1627
29.121,14.1462
30.121,14.1256
31.12,14.1057
32.121,14.0884
33.121,14.0846
34.121,14.0742
35.121,14.0596
36.12,14.0461
37.121,14.031
38.121,14.0167
39.121,14.0027
40.121,13.9883
41.121,13.9723
42.121,13.9554
43.121,13.9465
44.12,13.9248
45.121,13.9186
46.121,13.8979
47.121,13.8877
48.121,13.877
49.121,13.8599
50.121,13.8457
51.121,13.8209
52.12,13.8144
53.121,13.7948
54.12,13.7802
55.121,13.7646
56.121,13.7564
57.12,13.7428
58.121,13.7269
59.121,13.7164
60.12,13.7008
61.121,13.6846
62.121,13.6781
63.12,13.654
64.121,13.6496
65.121,13.6333
66.121,13.6174
67.121,13.6031
68.121,13.5886
69.121,13.5736
70.121,13.5595
71.121,13.5459
72.12,13.534
73.121,13.5188
74.121,13.5032
75.121,13.4892
76.121,13.4777
77.121,13.4644
78.121,13.4511
79.12,13.4379
80.121,13.424
81.121,13.4094
82.121,13.3933
83.12,13.3802
84.121,13.3683
85.121,13.3539
86.121,13.3424
87.121,13.329
88.121,13.3162
89.121,13.3044
90.121,13.2926
91.121,13.2784
92.121,13.2656
93.12,13.2525
94.121,13.2404
95.121,13.227
96.121,13.2117
97.121,13.1961
98.121,13.1882
99.12,13.1744
100.121,13.1607
101.121,13.1475
102.121,13.1396
103.121,13.1231
104.121,13.1067
105.12,13.0928
106.121,13.0793
107.121,13.0654
108.121,13.052
109.121,13.0368
110.121,13.0251
111.121,13.0144
112.121,13.0012
113.121,12.9885
114.121,12.9623
115.121,12.9611
116.121,12.9496
117.121,12.9348
118.121,12.9204
119.121,12.9074
120.121,12.896
121.121,12.8813
122.12,12.8685
123.121,12.8532
124.12,12.8439
125.121,12.8289
126.121,12.8154
127.12,12.8034
128.12,12.7909
129.121,12.7756
130.12,12.764
131.121,12.7494
132.121,12.737
133.12,12.7238
134.121,12.7109
135.121,12.6976
136.121,12.6851
137.121,12.6708
138.121,12.6584
139.12,12.6457
140.121,12.6329
141.121,12.6185
142.121,12.6063
143.121,12.5942
144.121,12.5807
145.121,12.568
146.12,12.5567
147.121,12.543
148.121,12.5309
149.121,12.5176
150.121,12.5052
151.121,12.4933
152.121,12.4799
153.121,12.4679
154.121,12.4554
155.121,12.4448
156.121,12.4298
157.121,12.4192
158.12,12.4091
159.12,12.3967
160.12,12.3836
161.12,12.372
162.12,12.3602
163.121,12.3452
164.121,12.3338
165.121,12.3207
166.121,12.309
167.121,12.2968
168.12,12.2858
169.12,12.2734
170.121,12.2592
171.121,12.2475
172.121,12.2345
173.121,12.2229
174.121,12.2101
175.121,12.1991
176.12,12.1871
177.12,12.1744
178.12,12.1619
179.12,12.1499
180.121,12.1355
181.121,12.1229
182.121,12.1114
183.121,12.0987
184.121,12.0868
185.121,12.0748
186.121,12.0618
187.121,12.0502
188.121,12.0374
189.121,12.0256
190.12,12.0136
191.121,12
192.121,11.9881
193.121,11.9762
194.12,11.965
195.121,11.9521
196.121,11.9396
197.121,11.9286
198.121,11.9162
199.121,11.9049
200.12,11.894
201.121,11.881
202.121,11.8683
203.121,11.8575
204.121,11.8461
205.12,11.8349
206.12,11.8239
207.121,11.8111
208.12,11.8014
209.121,11.7876
210.121,11.7774
211.121,11.7661
212.12,11.7547
213.12,11.7425
214.12,11.7314
215.121,11.7191
216.121,11.7073
217.12,11.6973
218.121,11.6858
219.121,11.674
220.12,11.6621
221.121,11.6503
222.121,11.6396
223.121,11.6265
224.12,11.6155
225.12,11.604
226.12,11.5919
227.121,11.5809
228.121,11.5693
229.121,11.5577
230.12,11.546
231.121,11.535
232.121,11.5232
233.121,11.5114
234.121,11.4992
235.12,11.4875
236.121,11.4759
237.12,11.4628
238.12,11.4488
239.121,11.4374
240.12,11.4242
241.12,11.4124
242.12,11.3992
243.121,11.3882
244.12,11.3755
245.12,11.3645
246.12,11.3528
247.121,11.3411
248.121,11.3303
249.12,11.3189
250.12,11.3072
251.121,11.2957
252.121,11.2843
253.121,11.2732
254.121,11.2608
255.121,11.2496
256.12,11.2395
257.121,11.2275
258.121,11.2167
259.121,11.2055
260.121,11.1945
261.121,11.1845
262.12,11.1733
263.121,11.1624
264.121,11.152
265.121,11.1403
266.121,11.1291
267.121,11.12
268.121,11.1085
269.12,11.0986
270.121,11.0872
271.12,11.0766
272.121,11.0656
273.12,11.0553
274.12,11.0449
275.121,11.0332
276.121,11.0229
277.121,11.0119
278.121,11.0005
279.121,10.9909
280.121,10.9798
281.121,10.9689
282.121,10.9581
283.121,10.9478
284.12,10.9369
285.12,10.926
286.121,10.9146
287.121,10.9036
288.121,10.8918
289.121,10.8818
290.121,10.8691
291.121,10.8599
292.121,10.8481
293.121,10.8363
294.121,10.8254
295.12,10.8132
296.121,10.8015
297.121,10.7908
298.121,10.7793
299.121,10.7679
300.121,10.7566
301.121,10.7447
302.12,10.733
303.12,10.7203
304.121,10.7102
305.121,10.6983
306.121,10.6868
307.121,10.6745
308.121,10.6647
309.121,10.6536
310.121,10.6426
311.121,10.6322
312.121,10.6206
313.121,10.6096
314.12,10.5991
315.12,10.5882
316.12,10.5774
317.12,10.5663
318.12,10.5562
319.12,10.5466
320.12,10.5357
321.12,10.5254
322.12,10.5153
323.12,10.505
324.12,10.4959
325.12,10.485
326.12,10.4769
327.12,10.4674
328.12,10.4572
329.12,10.4475
330.12,10.4369
331.12,10.4273
332.12,10.4168
333.12,10.4072
334.12,10.3961
335.12,10.3852
336.12,10.3745
337.12,10.3646
338.12,10.3528
339.12,10.3428
340.119,10.3315
341.12,10.3219
342.119,10.3098
343.119,10.2994
344.12,10.2896
345.12,10.2785
346.12,10.2685
347.12,10.2584
348.12,10.2464
349.12,10.2353
350.12,10.2243
351.12,10.2126
352.12,10.2009
353.12,10.19
354.119,10.1789
355.119,10.1686
356.119,10.1569
357.12,10.1468
358.12,10.136
359.12,10.1261
360.12,10.1155
361.12,10.1043
362.12,10.0937
363.12,10.0829
364.12,10.0728
365.12,10.0623
366.12,10.0525
367.12,10.0423
368.12,10.0313
369.12,10.0225
370.12,10.013
371.12,10.0004
372.121,9.9884
373.121,9.9811
374.121,9.9713
375.12,9.9603
376.12,9.9516
377.12,9.9411
378.121,9.9301
379.121,9.9195
380.121,9.9108
381.121,9.9005
382.121,9.8913
383.121,9.8809
384.121,9.8709
385.121,9.8614
386.121,9.8524
387.121,9.837
388.121,9.8314
389.121,9.8171
390.121,9.8009
391.121,9.8114
392.121,9.7998
393.121,9.7883
394.121,9.7762
395.121,9.7665
396.121,9.7573
397.121,9.7463
398.121,9.7383
399.121,9.7275
400.121,9.718
401.121,9.7087
402.12,9.6989
403.12,9.6891
404.121,9.6796
405.121,9.6695
406.12,9.6599
407.121,9.6505
408.121,9.6403
409.121,9.6306
410.121,9.6199
411.121,9.6092
412.121,9.5964
413.12,9.5895
414.121,9.5828
415.121,9.5693
416.121,9.5602
417.12,9.5524
418.121,9.5411
419.121,9.5297
420.121,9.5187
421.121,9.5099
422.121,9.5004
423.121,9.4881
424.12,9.4775
425.121,9.4699
426.121,9.4598
427.121,9.4492
428.121,9.4402
429.121,9.429
430.121,9.419
431.121,9.41
432.121,9.3954
433.121,9.3905
434.121,9.3804
435.121,9.3713
436.121,9.3618
437.12,9.3506
438.121,9.3423
439.121,9.3332
440.12,9.3235
441.12,9.3135
442.121,9.3044
443.121,9.2944
444.121,9.2861
445.12,9.2755
446.121,9.2657
447.121,9.2575
448.121,9.2475
449.12,9.2392
450.121,9.2312
451.121,9.2214
452.121,9.2124
453.121,9.2044
454.121,9.1952
455.121,9.1856
456.12,9.1756
457.121,9.1665
458.121,9.1568
459.121,9.1481
460.121,9.1383
461.121,9.1297
462.121,9.1204
463.12,9.1106
464.121,9.1019
465.121,9.0909
466.121,9.0827
467.12,9.0737
468.12,9.0647
469.121,9.0555
470.12,9.046
471.121,9.0362
472.121,9.0273
473.12,9.0174
474.121,9.0072
475.121,8.9966
476.121,8.9875
477.12,8.979
478.12,8.9692
479.121,8.9565
480.121,8.9481
481.121,8.9363
482.121,8.9272
483.121,8.9192
484.121,8.9088
485.121,8.8974
486.121,8.8881
487.121,8.8788
488.121,8.8687
489.12,8.8611
490.12,8.8519
491.121,8.8422
492.121,8.8329
493.121,8.8244
494.121,8.8138
495.121,8.8046
496.121,8.7956
497.121,8.7868
498.121,8.7779
499.12,8.7687
500.121,8.7615
501.121,8.7532
502.121,8.7439
503.12,8.7362
504.12,8.7268
505.121,8.7192
506.121,8.7104
507.121,8.7026
508.12,8.6918
509.12,8.6829
510.121,8.6745
511.121,8.6651
512.121,8.657
513.121,8.6478
514.12,8.6388
515.121,8.63
516.121,8.6211
517.121,8.6113
518.12,8.6033
519.121,8.5941
520.12,8.5855
521.121,8.576
522.12,8.5654
523.121,8.5584
524.121,8.5493
525.121,8.5381
526.12,8.5302
527.121,8.5206
528.121,8.5087
529.121,8.5007
530.121,8.491
531.121,8.4812
532.121,8.4711
533.12,8.4607
534.121,8.4521
535.121,8.4414
536.121,8.4299
537.12,8.4217
538.121,8.4166
539.121,8.4031
540.121,8.3964
541.121,8.3895
542.121,8.3747
543.121,8.3686
544.121,8.3618
545.121,8.3504
546.121,8.3441
